time,afvoer (m3/s),daling gws (m),bodemvocht (mm),neerslagtekort (mm),totaal,grasland,kapitaalintensieve teelten uitgezonderd
2013-06-01,2.62,0.06855555555555545,,2.6963999999999917,,,
2013-06-02,2.05,0.0478888888888889,,6.995899999999992,,,
2013-06-03,1.52,0.04222222222222231,,9.591899999999992,,,
2013-06-04,1.32,0.023888888888888776,,13.491699999999991,,,
2013-06-05,1.24,-0.003666666666666608,,18.19159999999999,,,
2013-06-06,1.09,-0.028666666666666864,,23.091599999999993,,,
2013-06-07,0.9,-0.041222222222222174,,28.291599999999992,,,
2013-06-08,0.79,-0.05544444444444441,,33.191599999999994,,,
2013-06-09,0.96,-0.08044444444444457,,37.59159999999999,,,
2013-06-10,0.91,-0.09822222222222227,,40.39159999999999,,,
2013-06-11,0.65,-0.10944444444444429,,42.42269999999999,,,
2013-06-12,0.77,-0.11100000000000015,,42.80989999999999,,,
2013-06-13,0.93,-0.1325555555555555,,44.10989999999999,,,
2013-06-14,0.79,-0.1489999999999999,,46.61749999999999,,,
2013-06-15,0.62,-0.1765555555555557,,49.664899999999996,,,
2013-06-16,0.67,-0.18322222222222223,,52.41459999999999,,,
2013-06-17,0.76,-0.2055555555555557,,55.71439999999999,,,
2013-06-18,0.61,-0.22044444444444444,,60.08159999999999,,,
2013-06-19,0.48,-0.22066666666666654,,59.270499999999984,,,
2013-06-20,0.56,-0.1722222222222221,,47.96369999999999,,,
2013-06-21,1.61,-0.1763333333333334,,47.77329999999999,,,
2013-06-22,1.5,-0.18688888888888902,,44.299499999999995,,,
2013-06-23,0.97,-0.1977777777777778,,45.21619999999999,,,
2013-06-24,0.82,-0.1984444444444444,,46.816199999999995,,,
2013-06-25,1.02,-0.208,,44.563399999999994,,,
2013-06-26,0.81,-0.1975555555555556,,46.850699999999996,,,
2013-06-27,0.77,-0.19766666666666685,,38.780899999999995,,,
2013-06-28,1.02,-0.17488888888888907,,39.5556,,,
2013-06-29,1.05,-0.17666666666666686,,42.2556,,,
2013-06-30,1.61,-0.18300000000000022,,45.3554,,,
2013-07-01,0.9,-0.19055555555555584,,44.438,,,
2013-07-02,0.81,-0.18422222222222237,,42.671,,,
2013-07-03,0.99,-0.20722222222222245,,43.571,,,
2013-07-04,1.01,-0.22455555555555554,,46.171,,,
2013-07-05,0.77,-0.22688888888888897,,48.371,,,
2013-07-06,0.72,-0.24288888888888888,,53.470600000000005,,,
2013-07-07,0.63,-0.25311111111111106,,58.860600000000005,,,
2013-07-08,0.65,-0.2604444444444445,,64.06060000000001,,,
2013-07-09,0.48,-0.27388888888888885,,69.2526,,,
2013-07-10,0.46,-0.2851111111111112,,72.7526,,,
2013-07-11,0.48,-0.29688888888888915,,75.2526,,,
2013-07-12,0.36,-0.30466666666666664,,77.3526,,,
2013-07-13,0.33,-0.3156666666666669,,81.24849999999999,,,
2013-07-14,0.42,-0.32655555555555577,,85.24849999999999,,,
2013-07-15,0.36,-0.340888888888889,,90.04839999999999,,,
2013-07-16,0.33,-0.3475555555555558,,94.44839999999999,,,
2013-07-17,0.17,-0.36755555555555575,,98.8484,,,
2013-07-18,0.43,-0.3725555555555558,,104.1484,,,
2013-07-19,0.32,-0.38422222222222235,,108.6484,,,
2013-07-20,0.12,-0.3891111111111112,,110.74839999999999,,,
2013-07-21,0.28,-0.4060000000000001,,116.04459999999999,,,
2013-07-22,0.24,-0.40611111111111114,,121.1445,,,
2013-07-23,0.19,-0.4183333333333334,,125.3146,,,
2013-07-24,0.14,-0.4205555555555558,,127.4523,,1.0,
2013-07-25,0.21,-0.42777777777777803,,129.998,,1.0,
2013-07-26,0.21,-0.39833333333333343,,94.80019999999999,,1.0,
2013-07-27,0.3,-0.2952222222222222,,96.2464,,1.0,
2013-07-28,4.76,-0.323,,99.2015,,1.0,
2013-07-29,1.5,-0.3283333333333334,,100.46979999999999,,1.0,1.0
2013-07-30,0.45,-0.3293333333333332,,102.05309999999999,,,1.0
2013-07-31,0.54,-0.3291111111111109,,104.55309999999999,,,1.0
2013-08-01,0.61,-0.34222222222222215,,109.71389999999998,,,1.0
2013-08-02,0.49,-0.36933333333333324,,114.40959999999998,,,1.0
2013-08-03,0.34,-0.3747777777777778,,118.08149999999998,,,1.0
2013-08-04,0.37,-0.37766666666666676,,121.43699999999998,,,1.0
2013-08-05,0.36,-0.4018888888888889,,124.84029999999998,,,1.0
2013-08-06,0.3,-0.3932222222222223,,111.21839999999999,,,1.0
2013-08-07,0.36,-0.3791111111111112,,111.81809999999999,,,1.0
2013-08-08,0.68,-0.38677777777777805,,115.04639999999999,,,1.0
2013-08-09,0.66,-0.4027777777777778,,118.541,,,1.0
2013-08-10,0.41,-0.4044444444444444,,112.298,,,1.0
2013-08-11,0.38,-0.38944444444444454,,114.97030000000001,,,1.0
2013-08-12,0.43,-0.4044444444444442,,116.50600000000001,,,1.0
2013-08-13,0.47,-0.4140000000000001,,119.40530000000001,,,1.0
2013-08-14,0.47,-0.4164444444444444,,121.0858,,,1.0
2013-08-15,0.36,-0.41411111111111104,,121.7831,,,1.0
2013-08-16,0.34,-0.4252222222222224,,124.9079,,,1.0
2013-08-17,0.33,-0.4235555555555556,,122.3267,,,1.0
2013-08-18,0.33,-0.43855555555555564,,120.7458,,,1.0
2013-08-19,0.35,-0.4461111111111112,,123.3458,,,1.0
2013-08-20,0.35,-0.4451111111111111,,125.94579999999999,,,1.0
2013-08-21,0.32,-0.44511111111111124,,128.254,,,1.0
2013-08-22,0.3,-0.44644444444444453,,130.0711,,,1.0
2013-08-23,0.38,-0.44933333333333336,,130.8712,,,1.0
2013-08-24,0.29,-0.45544444444444454,,131.9689,,,1.0
2013-08-25,0.3,-0.45911111111111125,,133.2689,,,1.0
2013-08-26,0.32,-0.4681111111111113,,136.4689,,,1.0
2013-08-27,0.27,-0.4828888888888887,,140.06459999999998,,,1.0
2013-08-28,0.24,-0.4840000000000001,,142.70549999999997,,,1.0
2013-08-29,0.23,-0.4917777777777778,,145.70549999999997,,,1.0
2013-08-30,0.22,-0.5096666666666667,,148.18729999999996,,,1.0
2013-08-31,0.19,-0.5175555555555557,,150.68729999999996,,,1.0
2013-09-01,0.22,-0.519,,152.58729999999997,,,1.0
2013-09-02,,-0.5292222222222223,,154.98499999999996,,,1.0
2013-09-03,,-0.5297777777777779,,156.88499999999996,,,1.0
2013-09-04,,-0.5335555555555557,,160.28499999999997,,,1.0
2013-09-05,0.24,-0.5423333333333332,,162.09319999999997,,,1.0
2013-09-06,,-0.5573333333333333,,164.45479999999998,,,1.0
2013-09-07,0.2,-0.5582222222222224,,157.62079999999997,,,1.0
2013-09-08,0.22,-0.5397777777777781,,129.76179999999997,,,1.0
2013-09-09,0.28,-0.4731111111111113,,101.38679999999997,,,1.0
2013-09-10,2.56,-0.36588888888888893,,99.59619999999997,,,1.0
2013-09-11,4.77,-0.3561111111111111,,99.63699999999997,,,1.0
2013-09-12,1.85,-0.3517777777777779,,99.68389999999997,,,1.0
2013-09-13,1.3,-0.3031111111111114,,92.08859999999997,,,1.0
2013-09-14,1.14,-0.2952222222222221,,88.10079999999996,,,
2013-09-15,2.07,-0.27522222222222237,,87.82129999999997,,,
2013-09-16,1.19,-0.28044444444444466,,82.78569999999996,,,
2013-09-17,1.67,-0.2591111111111112,,80.51829999999997,,,
2013-09-18,1.66,-0.2510000000000002,,80.20569999999996,,,
2013-09-19,1.95,-0.26088888888888895,,81.36379999999997,,,
2013-09-20,1.29,-0.27111111111111114,,82.36379999999997,,,
2013-09-21,1.14,-0.27444444444444444,,83.96379999999996,,,
2013-09-22,0.96,-0.27455555555555555,,84.86379999999997,,,
2013-09-23,0.77,-0.2707777777777781,,86.76379999999997,,,
2013-09-24,0.83,-0.27677777777777773,,88.75959999999998,,,
2013-09-25,0.78,-0.29522222222222233,,90.25959999999998,,,
2013-09-26,0.62,-0.29900000000000015,,92.45959999999998,,,
2013-09-27,0.49,-0.30466666666666675,,94.45959999999998,,,
2013-09-28,0.52,-0.3143333333333335,,96.65959999999998,,,
2013-09-29,0.51,-0.32766666666666666,,98.85959999999999,,,
2013-09-30,0.5,-0.3422222222222223,,101.05909999999999,,,
2013-10-01,,,,,,,
2013-10-02,,,,,,,
2013-10-03,,,,,,,
2013-10-04,,,,,,,
2013-10-05,,,,,,,
2013-10-06,,,,,,,
2013-10-07,,,,,,,
2013-10-08,,,,,,,
2013-10-09,,,,,,,
2013-10-10,,,,,,,
2013-10-11,,,,,,,
2013-10-12,,,,,,,
2013-10-13,,,,,,,
2013-10-14,,,,,,,
2013-10-15,,,,,,,
2013-10-16,,,,,,,
2013-10-17,,,,,,,
2013-10-18,,,,,,,
2013-10-19,,,,,,,
2013-10-20,,,,,,,
2013-10-21,,,,,,,
2013-10-22,,,,,,,
2013-10-23,,,,,,,
2013-10-24,,,,,,,
2013-10-25,,,,,,,
2013-10-26,,,,,,,
2013-10-27,,,,,,,
2013-10-28,,,,,,,
2013-10-29,,,,,,,
2013-10-30,,,,,,,
2013-10-31,,,,,,,
2013-11-01,,,,,,,
2013-11-02,,,,,,,
2013-11-03,,,,,,,
2013-11-04,,,,,,,
2013-11-05,,,,,,,
2013-11-06,,,,,,,
2013-11-07,,,,,,,
2013-11-08,,,,,,,
2013-11-09,,,,,,,
2013-11-10,,,,,,,
2013-11-11,,,,,,,
2013-11-12,,,,,,,
2013-11-13,,,,,,,
2013-11-14,,,,,,,
2013-11-15,,,,,,,
2013-11-16,,,,,,,
2013-11-17,,,,,,,
2013-11-18,,,,,,,
2013-11-19,,,,,,,
2013-11-20,,,,,,,
2013-11-21,,,,,,,
2013-11-22,,,,,,,
2013-11-23,,,,,,,
2013-11-24,,,,,,,
2013-11-25,,,,,,,
2013-11-26,,,,,,,
2013-11-27,,,,,,,
2013-11-28,,,,,,,
2013-11-29,,,,,,,
2013-11-30,,,,,,,
2013-12-01,,,,,,,
2013-12-02,,,,,,,
2013-12-03,,,,,,,
2013-12-04,,,,,,,
2013-12-05,,,,,,,
2013-12-06,,,,,,,
2013-12-07,,,,,,,
2013-12-08,,,,,,,
2013-12-09,,,,,,,
2013-12-10,,,,,,,
2013-12-11,,,,,,,
2013-12-12,,,,,,,
2013-12-13,,,,,,,
2013-12-14,,,,,,,
2013-12-15,,,,,,,
2013-12-16,,,,,,,
2013-12-17,,,,,,,
2013-12-18,,,,,,,
2013-12-19,,,,,,,
2013-12-20,,,,,,,
2013-12-21,,,,,,,
2013-12-22,,,,,,,
2013-12-23,,,,,,,
2013-12-24,,,,,,,
2013-12-25,,,,,,,
2013-12-26,,,,,,,
2013-12-27,,,,,,,
2013-12-28,,,,,,,
2013-12-29,,,,,,,
2013-12-30,,,,,,,
2013-12-31,,,,,,,
2014-01-01,,,,,,,
2014-01-02,,,,,,,
2014-01-03,,,,,,,
2014-01-04,,,,,,,
2014-01-05,,,,,,,
2014-01-06,,,,,,,
2014-01-07,,,,,,,
2014-01-08,,,,,,,
2014-01-09,,,,,,,
2014-01-10,,,,,,,
2014-01-11,,,,,,,
2014-01-12,,,,,,,
2014-01-13,,,,,,,
2014-01-14,,,,,,,
2014-01-15,,,,,,,
2014-01-16,,,,,,,
2014-01-17,,,,,,,
2014-01-18,,,,,,,
2014-01-19,,,,,,,
2014-01-20,,,,,,,
2014-01-21,,,,,,,
2014-01-22,,,,,,,
2014-01-23,,,,,,,
2014-01-24,,,,,,,
2014-01-25,,,,,,,
2014-01-26,,,,,,,
2014-01-27,,,,,,,
2014-01-28,,,,,,,
2014-01-29,,,,,,,
2014-01-30,,,,,,,
2014-01-31,,,,,,,
2014-02-01,,,,,,,
2014-02-02,,,,,,,
2014-02-03,,,,,,,
2014-02-04,,,,,,,
2014-02-05,,,,,,,
2014-02-06,,,,,,,
2014-02-07,,,,,,,
2014-02-08,,,,,,,
2014-02-09,,,,,,,
2014-02-10,,,,,,,
2014-02-11,,,,,,,
2014-02-12,,,,,,,
2014-02-13,,,,,,,
2014-02-14,,,,,,,
2014-02-15,,,,,,,
2014-02-16,,,,,,,
2014-02-17,,,,,,,
2014-02-18,,,,,,,
2014-02-19,,,,,,,
2014-02-20,,,,,,,
2014-02-21,,,,,,,
2014-02-22,,,,,,,
2014-02-23,,,,,,,
2014-02-24,,,,,,,
2014-02-25,,,,,,,
2014-02-26,,,,,,,
2014-02-27,,,,,,,
2014-02-28,,,,,,,
2014-03-01,,,,,,,
2014-03-02,,,,,,,
2014-03-03,,,,,,,
2014-03-04,,,,,,,
2014-03-05,,,,,,,
2014-03-06,,,,,,,
2014-03-07,,,,,,,
2014-03-08,,,,,,,
2014-03-09,,,,,,,
2014-03-10,,,,,,,
2014-03-11,,,,,,,
2014-03-12,,,,,,,
2014-03-13,,,,,,,
2014-03-14,,,,,,,
2014-03-15,,,,,,,
2014-03-16,,,,,,,
2014-03-17,,,,,,,
2014-03-18,,,,,,,
2014-03-19,,,,,,,
2014-03-20,,,,,,,
2014-03-21,,,,,,,
2014-03-22,,,,,,,
2014-03-23,,,,,,,
2014-03-24,,,,,,,
2014-03-25,,,,,,,
2014-03-26,,,,,,,
2014-03-27,,,,,,,
2014-03-28,,,,,,,
2014-03-29,,,,,,,
2014-03-30,,,,,,,
2014-03-31,,,,,,,
2014-04-01,1.31,0.0,,2.5,,,
2014-04-02,1.25,-0.009000000000000143,,4.9,,,
2014-04-03,1.21,-0.028000000000000174,,7.4,,,
2014-04-04,1.07,-0.03911111111111095,,8.1999,,,
2014-04-05,0.96,-0.03955555555555544,,9.405899999999999,,,
2014-04-06,0.93,-0.03611111111111133,,3.809199999999999,,,
2014-04-07,0.98,-0.03344444444444466,,2.5981999999999985,,,
2014-04-08,1.14,-0.03677777777777772,,4.0981999999999985,,,
2014-04-09,1.12,-0.03688888888888897,,6.798199999999999,,,
2014-04-10,1.1,-0.04811111111111119,,8.8982,,,
2014-04-11,1.1,-0.05544444444444431,,10.910699999999999,,,
2014-04-12,0.94,-0.0732222222222222,,13.010699999999998,,,
2014-04-13,0.78,-0.08400000000000023,,15.411399999999999,,,
2014-04-14,0.75,-0.09699999999999992,,17.9114,,,
2014-04-15,0.78,-0.10188888888888907,,19.9114,,,
2014-04-16,0.8,-0.09033333333333331,,21.4713,,,
2014-04-17,0.72,-0.10566666666666673,,24.14,,,
2014-04-18,0.85,-0.11488888888888887,,26.327,,,
2014-04-19,0.76,-0.10099999999999988,,29.219,,,
2014-04-20,0.68,-0.11855555555555558,,31.0,,,
2014-04-21,0.78,-0.14266666666666683,,32.5925,,,
2014-04-22,0.68,-0.14955555555555577,,35.0925,,,
2014-04-23,0.57,-0.15066666666666684,,33.853,,,
2014-04-24,0.51,-0.1384444444444444,,35.394,,,
2014-04-25,0.79,-0.1457777777777775,,38.3923,,,
2014-04-26,0.87,-0.15622222222222237,,41.0884,,,
2014-04-27,0.69,-0.17088888888888873,,43.4806,,,
2014-04-28,0.6,-0.17555555555555585,,41.994600000000005,,,
2014-04-29,0.66,-0.16666666666666666,,42.994600000000005,,,
2014-04-30,0.67,-0.1651111111111113,,43.90220000000001,,,
2014-05-01,0.74,-0.18877777777777777,,46.202200000000005,,,
2014-05-02,0.55,-0.19122222222222224,,47.700500000000005,,,
2014-05-03,0.55,-0.19233333333333352,,50.700500000000005,,,
2014-05-04,0.57,-0.18755555555555561,,53.700500000000005,,,
2014-05-05,0.67,-0.19666666666666663,,54.675000000000004,,,
2014-05-06,0.6,-0.2034444444444444,,53.822300000000006,,,
2014-05-07,0.67,-0.20822222222222228,,43.203700000000005,,,
2014-05-08,0.56,-0.1811111111111111,,37.37820000000001,,,
2014-05-09,0.94,-0.1484444444444445,,31.491000000000007,,,
2014-05-10,1.49,-0.1418888888888889,,27.425400000000007,,,
2014-05-11,1.1,-0.14522222222222225,,18.331500000000005,,,
2014-05-12,1.67,-0.09644444444444449,,8.426000000000005,,,
2014-05-13,2.72,-0.0730000000000001,,4.786400000000006,,,
2014-05-14,2.62,-0.06533333333333344,,7.551900000000005,,,
2014-05-15,2.26,-0.06122222222222234,,10.947400000000005,,,
2014-05-16,1.33,-0.06177777777777768,,15.347400000000006,,,
2014-05-17,1.25,-0.06488888888888905,,19.747400000000006,,,
2014-05-18,0.83,-0.07788888888888884,,24.345800000000004,,,
2014-05-19,0.88,-0.10955555555555553,,24.352800000000002,,,
2014-05-20,,-0.11499999999999992,,25.6586,,,
2014-05-21,,-0.11888888888888892,,27.6108,,,
2014-05-22,,-0.13999999999999999,,31.4102,,,
2014-05-23,0.81,-0.16033333333333358,,34.4726,,,
2014-05-24,0.8,-0.176111111111111,,37.6726,,,
2014-05-25,0.69,-0.17211111111111105,,38.8429,,,
2014-05-26,0.62,-0.16822222222222236,,25.5548,,,
2014-05-27,0.81,-0.0944444444444444,,26.1539,,,
2014-05-28,1.43,-0.10644444444444447,,26.7758,,,
2014-05-29,1.1,-0.11755555555555583,,28.6757,,,
2014-05-30,0.6,-0.12311111111111117,,32.475699999999996,,,
2014-05-31,0.59,-0.13511111111111113,,35.5757,,,
2014-06-01,0.62,-0.14588888888888885,,38.875699999999995,,,
2014-06-02,0.63,-0.15500000000000014,,41.02799999999999,,,
2014-06-03,0.7,-0.1713333333333335,,34.67839999999999,,,
2014-06-04,0.59,-0.18077777777777784,,33.49909999999999,,,
2014-06-05,0.72,-0.19200000000000017,,35.69399999999999,,,
2014-06-06,0.82,-0.2066666666666668,,40.658399999999986,,,
2014-06-07,,-0.2251111111111111,,43.97989999999999,,,
2014-06-08,,-0.20777777777777798,,35.203099999999985,,,
2014-06-09,0.66,-0.20977777777777776,,29.107599999999984,,,
2014-06-10,0.85,-0.21933333333333346,,32.40759999999998,,,
2014-06-11,1.04,-0.23066666666666652,,37.50759999999998,,,
2014-06-12,0.71,-0.23233333333333364,,42.10079999999998,,,
2014-06-13,0.63,-0.2536666666666667,,46.80079999999998,,,
2014-06-14,0.47,-0.2643333333333333,,50.500799999999984,,,
2014-06-15,0.49,-0.2727777777777777,,54.59019999999998,,,
2014-06-16,0.52,-0.2807777777777779,,56.39019999999998,,,
2014-06-17,0.45,-0.289888888888889,,58.78339999999998,,,
2014-06-18,0.49,-0.2983333333333334,,60.25819999999998,,,
2014-06-19,0.4,-0.3075555555555555,,61.83359999999998,,,
2014-06-20,0.46,-0.3151111111111111,,63.933599999999984,,,
2014-06-21,0.43,-0.3284444444444443,,67.63359999999999,,,
2014-06-22,0.35,-0.3377777777777779,,71.83229999999999,,,
2014-06-23,0.37,-0.34366666666666684,,75.96919999999999,,,
2014-06-24,0.28,-0.357,,79.66559999999998,,,
2014-06-25,0.26,-0.3642222222222223,,83.36559999999999,,,
2014-06-26,0.3,-0.3734444444444445,,83.14899999999999,,,
2014-06-27,0.28,-0.37233333333333335,,84.42239999999998,,,
2014-06-28,0.41,-0.3763333333333334,,83.19019999999998,,,
2014-06-29,0.41,-0.38922222222222214,,85.63709999999998,,,
2014-06-30,0.37,-0.39822222222222226,,89.03709999999998,,,
2014-07-01,0.57,-0.41155555555555534,,92.93679999999998,,,
2014-07-02,0.45,-0.421888888888889,,96.73679999999997,,,
2014-07-03,0.46,-0.4206666666666669,,101.75749999999998,,,
2014-07-04,0.42,-0.4295555555555555,,97.61829999999998,,,
2014-07-05,,-0.4276666666666668,,89.48479999999998,,,
2014-07-06,,-0.4201111111111111,,91.14599999999997,,,
2014-07-07,,-0.3788888888888887,,70.81079999999997,,,
2014-07-08,,-0.3275555555555557,,53.17379999999997,,,
2014-07-09,2.36,-0.25522222222222246,,53.53959999999997,,,
2014-07-10,3.35,-0.2596666666666668,,56.737899999999975,,,
2014-07-11,1.44,-0.2566666666666667,,58.63789999999997,,,
2014-07-12,1.05,-0.24655555555555558,,57.57939999999997,,,
2014-07-13,0.88,-0.2634444444444445,,60.08579999999997,,,
2014-07-14,0.88,-0.2773333333333334,,64.19189999999998,,,
2014-07-15,0.81,-0.28433333333333344,,66.09189999999998,,,
2014-07-16,0.84,-0.2942222222222223,,70.39129999999999,,,
2014-07-17,0.78,-0.3013333333333335,,74.79049999999998,,,
2014-07-18,0.76,-0.3152222222222222,,79.35499999999998,,,
2014-07-19,0.76,-0.33222222222222214,,81.63329999999998,,,
2014-07-20,0.61,-0.3389999999999999,,83.42149999999998,,,
2014-07-21,0.52,-0.324777777777778,,73.51079999999997,,,
2014-07-22,0.7,-0.33588888888888885,,78.11079999999997,,,
2014-07-23,0.81,-0.35411111111111104,,83.01079999999997,,,
2014-07-24,0.73,-0.367888888888889,,87.52649999999997,,,
2014-07-25,0.66,-0.37811111111111095,,89.32839999999997,,,
2014-07-26,0.57,-0.3941111111111113,,89.29669999999997,,,
2014-07-27,0.52,-0.3186666666666666,,71.84029999999997,,,
2014-07-28,1.91,-0.31511111111111134,,68.54819999999997,,,
2014-07-29,3.45,-0.33522222222222225,,71.74819999999997,,,
2014-07-30,1.04,-0.3385555555555556,,74.84819999999996,,,
2014-07-31,0.85,-0.34333333333333343,,79.24819999999997,,,
2014-08-01,0.74,-0.35111111111111115,,83.23019999999997,,,
2014-08-02,0.77,-0.37777777777777793,,86.55429999999997,,,
2014-08-03,0.59,-0.3910000000000001,,90.29759999999997,,,
2014-08-04,0.52,-0.4017777777777776,,93.59759999999997,,,
2014-08-05,0.54,-0.40366666666666656,,93.98339999999997,,,
2014-08-06,0.5,-0.4117777777777779,,93.34499999999997,,,
2014-08-07,0.54,-0.39677777777777756,,75.35609999999997,,,
2014-08-08,1.13,-0.37255555555555564,,72.85649999999997,,,
2014-08-09,1.85,-0.35644444444444456,,58.948899999999966,,,
2014-08-10,1.46,-0.32511111111111124,,59.249199999999966,,,
2014-08-11,3.33,-0.3303333333333332,,51.17329999999997,,,
2014-08-12,1.85,-0.27900000000000014,,54.07329999999997,,,
2014-08-13,2.49,-0.3233750000000003,,47.999599999999965,,,
2014-08-14,1.38,-0.300125,,47.03419999999996,,,
2014-08-15,2.45,-0.24711111111111123,,45.59939999999996,,,
2014-08-16,2.28,-0.23544444444444462,,43.43409999999996,,,
2014-08-17,1.68,-0.25387499999999985,,32.371099999999956,,,
2014-08-18,1.88,-0.22187499999999982,,30.207599999999957,,,
2014-08-19,2.74,-0.21787499999999993,,30.961999999999957,,,
2014-08-20,2.05,-0.20533333333333342,,33.03109999999996,,,
2014-08-21,1.62,-0.21455555555555555,,34.053899999999956,,,
2014-08-22,1.35,-0.26075000000000004,,31.963799999999956,,,
2014-08-23,1.21,-0.2683749999999999,,33.52999999999996,,,
2014-08-24,1.05,-0.268625,,15.851399999999956,,,
2014-08-25,1.07,-0.10587499999999983,,-2.037000000000045,,,
2014-08-26,7.35,-0.0192500000000001,,-1.4379000000000453,,,
2014-08-27,12.58,-0.01100000000000012,,1.396199999999955,,,
2014-08-28,5.47,-0.044777777777777535,,3.062399999999955,,,
2014-08-29,3.13,-0.09524999999999995,,-1.2277000000000449,,,
2014-08-30,2.4,-0.05900000000000005,,-4.003300000000045,,,
2014-08-31,2.55,-0.07462499999999994,,-2.145400000000045,,,
2014-09-01,2.24,-0.09675000000000011,,0.6494999999999549,,,
2014-09-02,1.9,-0.11224999999999996,,3.4494999999999547,,,
2014-09-03,1.66,-0.12787499999999985,,6.649499999999955,,,
2014-09-04,1.42,-0.14412500000000017,,9.549499999999956,,,
2014-09-05,1.27,-0.15849999999999986,,10.839599999999956,,,
2014-09-06,1.13,-0.17537499999999973,,11.939599999999956,,,
2014-09-07,1.05,-0.1678888888888888,,14.039299999999956,,,
2014-09-08,1.03,-0.17766666666666678,,16.939299999999957,,,
2014-09-09,0.82,-0.21887500000000015,,17.935699999999958,,,
2014-09-10,0.91,-0.23012500000000002,,20.03569999999996,,,
2014-09-11,0.8,-0.24824999999999986,,22.03569999999996,,,
2014-09-12,0.78,-0.265625,,24.935699999999958,,,
2014-09-13,0.74,-0.2695000000000002,,27.18559999999996,,,
2014-09-14,0.74,-0.2782500000000001,,28.58449999999996,,,
2014-09-15,0.69,-0.2903749999999998,,31.18449999999996,,,
2014-09-16,0.66,-0.29637500000000006,,33.18449999999996,,,
2014-09-17,0.66,-0.310125,,35.94199999999996,,,
2014-09-18,0.67,-0.32262500000000005,,38.439599999999956,,,
2014-09-19,0.57,-0.33462499999999995,,39.99899999999995,,,
2014-09-20,0.56,-0.3363750000000001,,36.850299999999955,,,
2014-09-21,0.61,-0.31577777777777793,,38.53079999999996,,,
2014-09-22,0.67,-0.3231111111111111,,40.23079999999996,,,
2014-09-23,0.7,-0.35299999999999976,,35.85069999999996,,,
2014-09-24,0.68,-0.36649999999999994,,36.65069999999996,,,
2014-09-25,0.76,-0.37750000000000006,,38.39369999999996,,,
2014-09-26,0.63,-0.382,,38.99369999999996,,,
2014-09-27,0.66,-0.376375,,40.39369999999996,,,
2014-09-28,0.69,-0.386625,,33.73429999999996,,,
2014-09-29,0.6,-0.3841249999999998,,33.73919999999996,,,
2014-09-30,0.8,-0.38774999999999993,,35.048599999999965,,,
2014-10-01,,,,,,,
2014-10-02,,,,,,,
2014-10-03,,,,,,,
2014-10-04,,,,,,,
2014-10-05,,,,,,,
2014-10-06,,,,,,,
2014-10-07,,,,,,,
2014-10-08,,,,,,,
2014-10-09,,,,,,,
2014-10-10,,,,,,,
2014-10-11,,,,,,,
2014-10-12,,,,,,,
2014-10-13,,,,,,,
2014-10-14,,,,,,,
2014-10-15,,,,,,,
2014-10-16,,,,,,,
2014-10-17,,,,,,,
2014-10-18,,,,,,,
2014-10-19,,,,,,,
2014-10-20,,,,,,,
2014-10-21,,,,,,,
2014-10-22,,,,,,,
2014-10-23,,,,,,,
2014-10-24,,,,,,,
2014-10-25,,,,,,,
2014-10-26,,,,,,,
2014-10-27,,,,,,,
2014-10-28,,,,,,,
2014-10-29,,,,,,,
2014-10-30,,,,,,,
2014-10-31,,,,,,,
2014-11-01,,,,,,,
2014-11-02,,,,,,,
2014-11-03,,,,,,,
2014-11-04,,,,,,,
2014-11-05,,,,,,,
2014-11-06,,,,,,,
2014-11-07,,,,,,,
2014-11-08,,,,,,,
2014-11-09,,,,,,,
2014-11-10,,,,,,,
2014-11-11,,,,,,,
2014-11-12,,,,,,,
2014-11-13,,,,,,,
2014-11-14,,,,,,,
2014-11-15,,,,,,,
2014-11-16,,,,,,,
2014-11-17,,,,,,,
2014-11-18,,,,,,,
2014-11-19,,,,,,,
2014-11-20,,,,,,,
2014-11-21,,,,,,,
2014-11-22,,,,,,,
2014-11-23,,,,,,,
2014-11-24,,,,,,,
2014-11-25,,,,,,,
2014-11-26,,,,,,,
2014-11-27,,,,,,,
2014-11-28,,,,,,,
2014-11-29,,,,,,,
2014-11-30,,,,,,,
2014-12-01,,,,,,,
2014-12-02,,,,,,,
2014-12-03,,,,,,,
2014-12-04,,,,,,,
2014-12-05,,,,,,,
2014-12-06,,,,,,,
2014-12-07,,,,,,,
2014-12-08,,,,,,,
2014-12-09,,,,,,,
2014-12-10,,,,,,,
2014-12-11,,,,,,,
2014-12-12,,,,,,,
2014-12-13,,,,,,,
2014-12-14,,,,,,,
2014-12-15,,,,,,,
2014-12-16,,,,,,,
2014-12-17,,,,,,,
2014-12-18,,,,,,,
2014-12-19,,,,,,,
2014-12-20,,,,,,,
2014-12-21,,,,,,,
2014-12-22,,,,,,,
2014-12-23,,,,,,,
2014-12-24,,,,,,,
2014-12-25,,,,,,,
2014-12-26,,,,,,,
2014-12-27,,,,,,,
2014-12-28,,,,,,,
2014-12-29,,,,,,,
2014-12-30,,,,,,,
2014-12-31,,,,,,,
2015-01-01,,,,,,,
2015-01-02,,,,,,,
2015-01-03,,,,,,,
2015-01-04,,,,,,,
2015-01-05,,,,,,,
2015-01-06,,,,,,,
2015-01-07,,,,,,,
2015-01-08,,,,,,,
2015-01-09,,,,,,,
2015-01-10,,,,,,,
2015-01-11,,,,,,,
2015-01-12,,,,,,,
